Id,SalePrice
2299,310985.5661
2300,281344.768
2301,281724.8844
2302,219762.8656
2303,244608.8653
2304,266602.747
2305,185380.1255
2306,185381.5842
2307,171904.2925
2308,250515.4178
2309,320461.9688
2310,246898.2009
2311,194075.2375
2312,181684.3133
2313,168650.3594
2314,186977.8546
2315,180284.2239
2316,165700.9812
2317,157313.0861
2318,159876.4763
2319,190517.2209
2320,193502.2381
2321,255131.1361
2322,191101.9441
2323,186416.2371
2324,213727.2309
2325,200628.4074
2326,198388.0158
2327,225778.8132
2328,222721.3913
2329,177793.7693
2330,178216.9096
2331,328645.2936
2332,379345.9709
2333,303203.1816
2334,235509.2872
2335,287012.1574
2336,298775.9869
2337,205073.9736
2338,269411.1999
2339,253843.5992
2340,401004.8979
2341,204652.5664
2342,240724.5668
2343,217341.9448
2344,202677.1882
2345,263322.7243
2346,241112.2805
2347,196949.5703
2348,260465.2607
2349,177955.7953
2350,293996.3584
2351,261182.7721
2352,255834.9751
2353,239489.2769
2354,135457.4046
2355,152220.0729
2356,155860.0714
2357,199775.0489
2358,165364.2821
2359,170722.5913
2360,120210.761
2361,154930.454
2362,208929.3863
2363,129312.4799
2364,177451.0159
2365,244172.0696
2366,227481.8425
2367,226504.4431
2368,196014.6147
2369,230069.2914
2370,158602.0003
2371,131722.5098
2372,188700.7485
2373,288916.0725
2374,322787.1397
2375,242911.0872
2376,219460.83
2377,287162.1663
2378,161645.2803
2379,206167.672
2380,146400.7558
2381,152787.6138
2382,223302.8571
2383,205604.4301
2384,223459.2338
2385,171205.808
2386,132252.2194
2387,123939.551
2388,112895.6044
2389,132560.6578
2390,137256.2902
2391,167815.885
2392,128551.3879
2393,181304.4055
2394,131179.5726
2395,179165.9872
2396,145824.9641
2397,172866.1238
2398,124479.3507
2399,46889.3142
2400,67981.6472
2401,131292.0659
2402,124606.2371
2403,147509.3809
2404,143694.5604
2405,150979.5166
2406,130140.2777
2407,119494.8721
2408,156587.6663
2409,126161.973
2410,199116.8909
2411,112665.9806
2412,146619.312
2413,108439.432
2414,132903.3071
2415,123609.7569
2416,137857.5644
2417,138867.1595
2418,126263.5783
2419,122004.1964
2420,148594.1596
2421,76563.7462
2422,129902.5804
2423,81839.9009
2424,143105.9085
2425,210693.5924
2426,136837.2665
2427,82582.0873
2428,202979.4142
2429,125162.3056
2430,132751.766
2431,99259.654
2432,126879.493
2433,133972.7846
2434,113598.4106
2435,154197.1779
2436,132343.4172
2437,110818.4502
2438,125161.4318
2439,126927.5301
2440,128496.8493
2441,81714.8658
2442,98459.5513
2443,165563.3231
2444,136648.6917
2445,75977.8129
2446,120570.3962
2447,222432.1975
2448,177952.824
2449,109812.9777
2450,130758.9602
2451,125274.2658
2452,181300.084
2453,114078.3793
2454,153127.1499
2455,137647.8628
2456,117820.9457
2457,113289.7305
2458,152728.7645
2459,113565.8967
2460,130483.2933
2461,143243.7124
2462,119653.5352
2463,109328.5292
2464,166217.4731
2465,148478.1565
2466,131777.3306
2467,154743.8411
2468,77250.216
2469,48991.1358
2470,197646.6155
2471,235236.1582
2472,144672.7237
2473,114153.3547
2474,79168.9757
2475,223326.0253
2476,94803.4436
2477,122106.4717
2478,148230.0536
2479,90043.8144
2480,161833.9977
2481,110043.0496
2482,149332.0893
2483,111206.5156
2484,125716.7456
2485,133083.2109
2486,127361.1388
2487,205176.6427
2488,196772.1617
2489,145987.4423
2490,164833.4078
2491,118662.3605
2492,174093.2868
2493,157119.9109
2494,148754.5709
2495,94357.0353
2496,211391.7411
2497,133941.2453
2498,114527.6268
2499,99114.5329
2500,131769.5975
2501,137886.5488
2502,150124.2519
2503,103029.7578
2504,156397.1439
2505,203568.0066
2506,276306.0756
2507,278312.6038
2508,276825.0999
2509,216643.6511
2510,263271.6317
2511,192381.3206
2512,204194.0576
2513,201791.5802
2514,315374.9225
2515,159010.5161
2516,168815.8009
2517,151582.0237
2518,135732.8157
2519,212735.6786
2520,207973.2457
2521,197750.8816
2522,202193.3407
2523,127823.486
2524,136455.3245
2525,170462.1086
2526,142957.9697
2527,116873.3506
2528,138173.8647
2529,129445.7792
2530,155170.3578
2531,210221.6262
2532,215354.2974
2533,197484.3175
2534,247457.5469
2535,268107.296
2536,237401.7782
2537,254379.4591
2538,200377.3649
2539,190324.6192
2540,169528.3207
2541,206487.5375
2542,145534.4335
2543,120204.7619
2544,117265.1104
2545,145878.5188
2546,152549.5567
2547,175812.9705
2548,154953.8585
2549,150375.6209
2550,421366.1696
2551,158170.6917
2552,122366.7381
2553,30876.5894
2554,98022.7555
2555,118063.9975
2556,103380.6603
2557,110900.6358
2558,150724.9308
2559,94451.5015
2560,151941.2484
2561,155790.4376
2562,136143.6523
2563,132633.2682
2564,190138.367
2565,145397.8887
2566,131370.5749
2567,109099.9742
2568,167923.0143
2569,207969.5039
2570,158071.1259
2571,171468.8836
2572,212186.4647
2573,231275.244
2574,207862.9906
2575,154900.4754
2576,92956.6967
2577,83337.7675
2578,93561.2369
2579,141351.7908
2580,83040.6733
2581,150090.6526
2582,107952.5583
2583,237826.9618
2584,165260.2453
2585,171244.3867
2586,201616.4881
2587,186792.8052
2588,165413.7655
2589,166264.2003
2590,219138.8746
2591,201910.8432
2592,192941.1086
2593,245498.069
2594,195345.4647
2595,221234.7556
2596,258997.0747
2597,178478.2903
2598,247673.9076
2599,397466.5286
2600,184746.545
2601,170006.6493
2602,92388.6285
2603,92502.9708
2604,93629.9101
2605,81577.1151
2606,154558.7059
2607,170067.4941
2608,213510.5462
2609,170470.9739
2610,118202.3805
2611,107359.2183
2612,143359.8733
2613,132467.3474
2614,132019.8786
2615,126986.4042
2616,172470.8972
2617,169783.4767
2618,206404.1837
2619,214837.9894
2620,163329.5756
2621,174456.7136
2622,177466.2794
2623,271215.2782
2624,250426.9837
2625,281559.4634
2626,166836.1284
2627,213137.4586
2628,382779.461
2629,424298.778
2630,393985.231
2631,432686.0367
2632,414019.1013
2633,329086.284
2634,385724.2389
2635,170872.9233
2636,218744.9821
2637,182138.7163
2638,227883.7816
2639,188433.8385
2640,155579.6226
2641,116905.2543
2642,149011.0338
2643,133062.6572
2644,153615.1537
2645,141273.3085
2646,120503.3085
2647,121213.6021
2648,136008.0711
2649,146558.0319
2650,158803.6373
2651,147321.7542
2652,405469.4771
2653,274404.8698
2654,247653.7416
2655,370335.7237
2656,414396.2918
2657,339479.698
2658,275387.0809
2659,337756.4197
2660,343609.3648
2661,349944.4154
2662,354896.5383
2663,292943.4968
2664,319071.8794
2665,352752.4374
2666,321642.7283
2667,188774.671
2668,205428.6441
2669,161635.9742
2670,300407.8126
2671,205083.4704
2672,192448.4832
2673,181176.0152
2674,196459.933
2675,180550.8266
2676,203221.0902
2677,196653.8047
2678,227085.4273
2679,272088.4219
2680,266773.5893
2681,372246.1874
2682,302406.9215
2683,410740.6245
2684,300270.1225
2685,270518.3792
2686,282471.4783
2687,281489.2152
2688,243755.7629
2689,236684.1643
2690,397033.9231
2691,179280.2277
2692,128327.1156
2693,196387.7238
2694,136167.0043
2695,206348.4364
2696,194212.9627
2697,182575.5714
2698,162191.5221
2699,153936.584
2700,151619.3629
2701,151482.4189
2702,127960.6347
2703,207206.0304
2704,152226.8156
2705,108325.0336
2706,126339.4043
2707,133277.9639
2708,121079.8826
2709,103562.3118
2710,133743.6873
2711,183954.7333
2712,311285.1751
2713,210025.3506
2714,169096.9072
2715,135261.1631
2716,165743.2406
2717,200890.797
2718,248576.274
2719,153757.3462
2720,184613.3007
2721,130497.5784
2722,155127.4612
2723,159221.4637
2724,128805.7669
2725,113863.9737
2726,155826.1471
2727,196163.7235
2728,164602.0939
2729,171809.062
2730,133889.7846
2731,126309.7161
2732,135936.7571
2733,154010.5876
2734,133570.8897
2735,117694.9821
2736,136543.4534
2737,116709.1701
2738,127146.3053
2739,174419.7497
2740,155299.9351
2741,125358.3657
2742,162296.2036
2743,135323.5687
2744,153194.5692
2745,142820.1806
2746,111179.0387
2747,146493.3406
2748,151452.2435
2749,128146.14
2750,123532.1373
2751,108493.1131
2752,209441.7391
2753,152578.5167
2754,213182.921
2755,146145.5303
2756,125970.8408
2757,79234.6198
2758,101262.8751
2759,154607.7558
2760,127507.1961
2761,140278.4497
2762,130894.3477
2763,184966.8425
2764,173354.6899
2765,260237.8466
2766,129941.1965
2767,79396.8293
2768,96897.8334
2769,106121.5004
2770,171870.9468
2771,120117.237
2772,97350.4217
2773,130727.2505
2774,112661.7844
2775,140716.0731
2776,129944.4279
2777,170316.7961
2778,154972.6696
2779,111893.3525
2780,100112.3182
2781,106048.0176
2782,111430.7983
2783,88866.8617
2784,138228.6164
2785,114188.2743
2786,70166.7704
2787,135045.4567
2788,78211.7186
2789,165978.7127
2790,84941.3277
2791,122259.4667
2792,42278.9906
2793,172636.7848
2794,91512.4864
2795,115691.5593
2796,75421.1487
2797,178527.5073
2798,100331.4553
2799,123679.2257
2800,52421.9553
2801,115855.0447
2802,131275.2703
2803,153630.2671
2804,143849.3695
2805,130003.9069
2806,52938.5856
2807,156927.0639
2808,151066.8865
2809,136455.4879
2810,128522.5419
2811,147400.6344
2812,169404.8664
2813,148230.9017
2814,151320.8826
2815,106614.708
2816,225887.336
2817,179801.6499
2818,143678.9548
2819,174816.4675
2820,126352.107
2821,133881.9812
2822,238652.8722
2823,209313.9949
2824,148122.8829
2825,163573.6742
2826,134013.2082
2827,117486.9326
2828,216265.8929
2829,196212.9798
2830,222017.5352
2831,197814.4122
2832,188279.0938
2833,253978.389
2834,218969.9723
2835,213170.0567
2836,194082.918
2837,157221.619
2838,152653.4748
2839,170330.5232
2840,182186.3129
2841,195773.2507
2842,214790.9979
2843,144684.7376
2844,166164.5093
2845,136546.5852
2846,188023.7006
2847,182379.7153
2848,246536.1849
2849,222493.0582
2850,270848.3935
2851,243943.488
2852,222072.0978
2853,238849.6621
2854,147512.2531
2855,199104.5109
2856,203857.6723
2857,190521.9232
2858,186630.7325
2859,100474.8911
2860,121871.2555
2861,123675.6703
2862,223354.6558
2863,117110.5898
2864,240585.7117
2865,158170.6917
2866,182280.5019
2867,110259.4716
2868,95776.1615
2869,131707.0763
2870,132187.0301
2871,91910.2461
2872,96803.1374
2873,93304.5001
2874,97728.7913
2875,131543.7339
2876,188479.3979
2877,116840.2689
2878,180807.9456
2879,141032.5611
2880,103091.9298
2881,132588.668
2882,146299.6069
2883,192996.6849
2884,230372.9932
2885,169263.3393
2886,204063.6313
2887,104853.8341
2888,134306.547
2889,49385.3898
2890,79128.4866
2891,141169.5418
2892,89021.525
2893,100976.992
2894,73955.2031
2895,237997.7767
2896,237947.5571
2897,183871.7616
2898,202259.6595
2899,240499.0244
2900,161431.2393
2901,204908.6185
2902,157235.4745
2903,308166.6166
2904,367924.5311
2905,97726.4993
2906,191064.992
2907,135078.5982
2908,135651.692
2909,155780.2483
2910,83202.5249
2911,92374.0416
2912,156062.2567
2913,98478.676
2914,82650.7348
2915,101881.4995
2916,104245.5394
2917,195547.8231
2918,114640.8623
2919,235215.1978
